NoCorrection	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
protist_Zotu125	21	117	2	3	6	67	40	3	7	303	37	6	36	67	11	10	84	19	16	0	16	51	5	32	69	85	6	15	72	45	14	0	12	105	24	6	13	36	14	8	35	40	22	1	25	59	14	6	77	291	26	4	182	107	11	3	70	85	12	0	36	2	16	23	45	1	16	25	38	29	0	3	27	198	6	7	26	199	22	8	43	223	28	12	18	61	8	10	2	52	13	4	7	64	3	2	7	76	1	0	4	107	21	3	9	199	13
protist_Zotu201	14	22	18	2	0	17	61	0	11	24	83	18	50	10	16	0	114	3	20	3	9	6	5	7	49	8	9	16	29	16	2	0	3	10	12	5	1	2	7	3	5	8	12	0	3	8	9	4	83	5	6	15	22	17	15	1	11	17	20	0	8	0	13	5	12	3	16	4	1	11	0	4	26	180	3	17	40	212	8	6	63	304	17	25	8	77	13	31	8	123	10	8	14	94	7	3	6	71	4	15	22	158	0	14	16	46	2
protist_Zotu214	10	11	0	0	9	2	19	3	1	46	30	1	12	10	9	0	31	4	3	0	12	4	1	0	25	19	10	8	22	5	11	0	10	35	5	0	21	41	10	9	65	47	23	31	100	50	19	10	29	187	16	10	26	155	5	1	57	33	32	0	137	73	25	10	101	10	39	48	104	27	0	15	10	9	7	4	30	5	3	2	14	12	3	12	1	13	3	12	9	13	7	0	5	21	2	1	5	55	0	4	5	45	0	2	0	10	0
protist_Zotu259	7	2	12	21	7	2	33	6	4	21	52	42	26	1	4	0	105	1	4	1	4	0	3	1	26	0	5	71	20	2	5	0	11	11	7	32	0	1	4	75	3	2	20	0	3	4	1	0	33	4	2	1	22	8	4	4	6	4	13	0	1	5	10	12	0	7	13	3	2	17	0	2	3	153	29	0	5	142	15	4	5	164	34	4	0	21	21	6	1	124	20	9	0	175	33	1	0	78	5	3	0	124	20	1	1	91	2
protist_Zotu393	1	19	65	0	0	5	20	0	2	26	36	0	15	4	7	0	47	1	2	0	0	3	3	0	13	2	5	0	11	2	1	0	0	0	9	0	1	0	1	0	0	3	8	0	2	6	0	0	13	2	3	1	4	0	2	0	4	5	1	0	4	0	3	2	8	3	0	1	1	9	2	1	1	26	0	1	4	51	0	0	3	163	0	34	1	56	0	29	2	45	4	183	1	114	0	0	3	11	0	0	0	45	0	0	0	4	1
protist_Zotu491	1	2	6	2	0	0	10	190	1	5	22	3	5	1	2	0	19	0	2	0	0	0	1	0	6	2	4	1	3	0	0	0	2	3	3	4	1	0	1	0	0	1	3	0	3	1	0	0	8	3	2	0	7	2	5	0	4	0	1	0	0	0	1	4	1	0	0	1	0	3	0	0	0	75	0	3	0	69	1	0	0	67	0	0	0	28	0	0	0	10	2	0	0	13	2	1	0	4	0	0	0	44	0	1	2	6	0
protist_Zotu518	14	2	72	1	5	0	3	0	9	0	16	1	10	0	0	0	46	0	2	1	19	1	2	0	40	0	7	0	42	0	1	0	15	0	2	0	16	1	3	1	14	2	1	0	12	3	1	0	35	0	0	4	40	2	3	0	10	0	4	0	2	0	3	1	2	1	1	5	2	5	0	12	0	13	0	30	1	57	3	5	1	102	2	6	0	26	5	13	0	9	6	5	0	35	1	5	0	17	0	8	0	35	0	1	0	10	0
protist_Zotu520	4	18	8	0	6	2	11	0	5	23	22	3	8	3	1	0	27	4	1	2	4	6	3	1	28	5	2	2	14	2	5	0	15	7	3	0	7	2	3	0	5	7	13	0	1	7	1	0	16	21	6	2	9	11	3	1	8	4	4	0	5	1	8	1	10	0	2	2	5	13	0	0	3	39	5	13	13	20	8	2	2	33	2	2	1	15	0	2	1	17	0	0	0	29	1	2	0	14	0	6	0	19	0	5	3	9	0
protist_Zotu588	7	0	4	7	1	0	0	1	0	0	3	1	0	0	0	0	8	0	0	4	1	0	0	0	25	0	0	15	3	0	0	0	21	0	2	0	2	0	0	1	9	1	2	0	8	0	0	0	16	0	1	6	6	0	0	0	13	0	2	0	3	0	2	2	3	0	1	11	0	1	1	24	0	9	1	38	0	7	3	12	0	6	2	12	0	0	0	32	0	5	1	190	0	4	1	3	0	3	0	21	0	0	0	42	0	1	0
protist_Zotu60	66	158	205	41	41	100	198	1	45	263	236	62	311	131	64	3	644	32	36	10	78	107	38	13	257	60	73	42	187	52	51	0	120	65	56	12	71	19	58	29	90	25	77	126	34	42	43	34	317	3	22	22	437	57	31	20	174	70	61	1	109	0	81	94	172	20	19	81	37	50	0	79	56	465	171	110	121	789	123	56	99	1041	170	42	40	157	104	49	25	335	54	12	12	339	54	48	18	403	8	60	8	953	32	52	24	699	3
protist_Zotu87	19	100	103	3	12	62	40	0	7	137	39	12	38	79	7	2	105	18	9	13	17	69	8	1	159	39	19	4	120	21	9	0	120	65	8	4	23	15	14	2	29	38	22	0	43	74	27	0	40	1578	6	3	76	110	5	0	70	61	18	0	53	1845	19	3	61	4	8	19	68	34	0	40	11	135	6	58	35	94	24	21	16	120	2	24	3	69	2	22	8	58	2	0	5	142	6	45	4	79	7	87	1	61	23	99	3	180	49
protist_Zotu231	0	211	0	0	0	65	0	0	0	237	5	0	1	112	5	1	0	24	1	1	1	18	3	0	1	220	0	0	4	137	1	0	0	66	1	0	0	3	1	0	1	11	0	0	1	25	0	0	0	5	1	1	0	6	0	1	0	65	0	0	2	0	0	0	3	0	0	1	13	0	0	75	2	0	5	70	7	0	5	32	3	0	14	37	0	0	4	56	1	0	8	0	0	0	4	27	2	1	0	20	0	0	0	35	2	0	0
protist_Zotu46	1	0	4	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	11	0	0	58	0	0	11	143	5	0	1	33	1	0	0	21	2	0	0	6	4	0	38	15	21	2	11	2	0	2	1508	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0
protist_Zotu213	0	150	54	0	1	97	4	0	0	431	41	0	0	126	27	0	0	20	21	0	1	29	22	0	0	70	3	0	1	49	6	0	0	44	3	0	0	4	5	0	0	10	3	0	0	3	11	0	3	0	0	0	0	12	0	0	0	62	0	0	0	0	2	0	0	0	0	0	22	0	0	0	14	5	0	0	48	0	0	0	40	4	0	0	3	3	0	0	0	0	0	0	1	1	0	0	10	12	0	1	8	87	0	0	14	74	0
protist_Zotu426	2	0	90	0	0	0	11	0	0	0	27	0	0	1	12	0	1	0	469	0	0	1	9	0	28	0	34	0	20	0	15	0	31	0	18	0	0	0	5	0	4	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	1	2	0	0	0	2	0	1	10	6	0	1	6	2	1	6	14	1	0	2	1	5	0	1	0	85	0	5	0	7	0	1	9	1	0	1	11	47	1	0	0
protist_Zotu156	9	12	878	0	6	7	462	0	3	22	509	0	6	1	19	0	9	1	28	0	0	9	15	0	2	15	82	0	0	5	17	0	13	8	17	0	0	0	290	0	0	7	66	0	0	2	56	0	7	0	9	0	7	23	4	0	0	4	34	0	2	0	79	0	2	88	0	6	2	12	0	0	0	8	0	0	0	27	0	0	0	23	0	43	0	10	0	32	0	35	0	13	1	30	0	0	0	33	0	0	0	180	0	2	1	89	0
protist_Zotu376	0	5	1	2	0	7	2	13	2	1	0	8	30	17	1	0	60	4	3	17	6	6	2	2	4	2	0	72	0	1	2	0	1	3	3	30	1	17	0	0	0	5	5	0	0	14	74	54	0	0	4	0	0	0	1	1	0	0	0	0	18	0	6	233	14	16	182	1	1	62	0	0	1	0	3	1	0	3	3	0	5	0	0	29	12	3	9	16	16	2	12	1	22	13	23	12	0	10	0	1	1	1	0	0	0	7	0
protist_Zotu140	0	0	11	9	0	0	2	0	1	0	0	0	62	4	3	8	11	0	0	9	0	0	0	1	9	0	0	1	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	9	0	13	8	1	0	25	408	0	0	1	30	14	0	1	27	8	0	0	34	5	0	0	3	9	0	14	7	0	0	5	2	11	0	2	0	0	0	11	0	2	0	2	0
protist_Zotu270	0	0	0	0	0	0	0	2	4	0	2	0	47	0	0	6	14	0	1	1	5	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	23	1	1	0	0	0	17	0	0	0	3	0	0	0	5	0	21	0	1079	0	32	272	42	2	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	23	0	0	0
protist_Zotu21	0	0	15	0	0	22	0	0	0	3	0	3	0	20	1	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	97	0	0	0	14	0	0	0	12	3	0	0	231	3	0	0	0	8	1	11	0	0	0	0	0	0	3	0	2	1	0	0	0	3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
protist_Zotu170	0	18	61	1172	13	0	0	0	1	4	0	0	5	0	0	2	0	0	0	6	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	1	23	54	7	0	0	90	0	0	0	1	1	0	1	0	0	0	2	0	46	0	1	0	0	0	1	0	1	0	0	17	1	0	1	0
protist_Zotu357	0	10	24	336	0	0	0	0	2	4	0	0	6	0	0	3	5	0	0	50	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	12	64	1	0	0	66	0	0	0	1	0	0	0	0	2	0	0	4	14	0	0	7	1	0	0	0	0	0	0	0	3	0	1	0
protist_Zotu382	1	83	127	168	1	0	0	0	2	0	4	0	1	3	0	0	0	0	0	138	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	1	2	2	0	0	2	0	0	8	2	1	0	1	2	0	0	0	172	0	5	15	1	0	13	0	1	0	16	4	10	0	0	0	2	0	0	0	0	2	5	1	1	0	1	0	1	6	0	2	0	1	0	0	11	2	0	0	0	1	0	0	0
protist_Zotu451	0	27	194	1	0	20	0	0	1	44	0	2	0	5	1	0	0	4	1	0	2	2	1	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	0	4	1	0	1	5	1	0	0	0	1	0	0	0	0	2	4	7	163	34	0	0	202	2	0	0	14	0	0	0	35	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	12	0	0	0	52
protist_Zotu544	0	0	10	176	2	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	40	12	0	0	45	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
protist_Zotu575	0	12	457	114	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu383	0	0	23	326	0	0	0	0	0	0	0	0	1	0	0	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	10	0	3	0	1	0	7	0	0	0	0	4	2	0	0	30
protist_Zotu145	0	26	18	0	0	12	0	0	4	23	0	1	12	902	16	0	6	112	3	1	0	14	3	0	0	28	11	61	1	18	1	0	1	14	0	9	0	6	0	1	0	7	5	0	0	13	20	0	0	0	24	2	0	2	7	0	0	5	28	0	0	2633	696	0	0	51	5	0	5	30	0	0	2	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	2	0	2	0	0	5	2	6	0	0
protist_Zotu89	0	18	1	1	0	37	2	1	0	2	7	0	46	325	24	4	13	45	4	0	6	77	13	0	1	8	15	3	0	0	4	0	0	16	1	6	0	27	4	0	0	15	14	0	0	12	12	0	0	37	39	0	2	5	22	2	0	6	29	0	2	10	534	7	4	653	239	0	55	265	352	0	14	0	26	0	9	3	0	0	4	2	0	4	14	25	0	9	3	13	2	704	10	31	6	0	0	8	0	0	0	37	38	4	5	172	0
protist_Zotu549	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	332	2	0	0	0	1	0	0	0	6	0	0	0	30	0	0	3	0	0	19	16	0	0	6	0	0	0	1	5	0	0	2	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
protist_Zotu607	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	8	11	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	6	0	3	0	3	1	0	0	4	0	0	2	0	0	0	0	0	14	0	0	8	6	1	0	2	0	2	0	5	0	33	1	5	4	0	1	0	10	2	4	3	139	2	5	34	3	1	4	9	0	0	15	0	1	0	6	3	0	0	15	0	63	0	1	19	9	0	1	9	75	0	8	22
protist_Zotu233	0	0	0	0	0	0	3	0	2	0	0	35	0	0	0	1	26	0	0	0	0	0	0	0	19	0	0	47	0	0	1	0	0	0	4	1	0	5	1	0	0	2	2	0	0	6	0	0	0	0	0	0	0	0	77	0	0	0	47	0	0	0	22	0	0	4	1	3	0	26	0	0	0	0	0	0	0	1	0	1	0	8	0	12	0	844	0	0	0	826	4	0	0	422	1	2	0	0	0	5	0	0	0	2	0	0	1
protist_Zotu254	0	0	0	0	0	0	2	0	0	0	3	5	0	0	0	0	22	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	1	2	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	1	0	5	1	4	0	538	2	2	0	644	1	0	0	461	3	2	0	0	0	0	0	0	0	1	0	0	0
protist_Zotu68	0	0	0	0	0	0	9	0	0	0	2	48	0	0	0	0	100	0	0	0	0	0	0	0	77	0	0	37	0	0	0	0	0	0	7	0	0	5	6	0	1	5	5	0	0	3	0	0	0	0	1	1	0	0	85	0	0	0	65	0	0	0	20	0	1	0	0	2	0	149	0	0	0	0	0	0	0	1	0	0	0	38	1	35	0	3480	18	9	0	2906	18	0	0	1653	1	22	0	0	0	14	0	0	0	4	0	0	5
protist_Zotu100	1	5	43	7	15	0	21	32	29	6	26	190	45	1	6	1703	302	2	1	56	33	12	6	14	277	5	67	424	93	4	46	3	274	8	118	466	8	10	33	37	6	18	41	1	94	15	65	14	3	0	38	13	4	15	156	9	46	2	119	0	34	9	523	206	102	192	166	21	47	345	1	6	13	164	72	74	16	37	107	5	14	141	74	133	4	564	47	205	4	771	85	60	3	1066	59	60	0	23	9	63	0	34	12	53	1	6	32
protist_Zotu11	1	2	255	1	3	1	5	45	39	8	5	45	136	3	14	17	340	3	6	7	49	2	15	225	267	69	69	168	54	5	50	491	18	23	9	123	2	9	8	21	0	13	9	21	3	15	20	0	0	0	91	4	1	5	183	3	6	26	147	0	19	0	413	147	37	1346	237	13	19	1007	9678	1	6	0	13	8	10	15	18	2	2	82	5	165	15	325	17	259	8	350	78	8	1	622	48	5	2	4	0	8	0	16	0	9	0	5	9
protist_Zotu176	0	28	1047	106	0	2	52	7	6	8	13	19	11	1	4	8	62	2	6	0	0	3	1	0	11	27	12	37	0	3	5	0	0	5	10	45	0	0	6	3	0	3	8	0	0	3	17	1	1	0	17	0	0	8	57	4	0	11	63	1	12	0	343	45	21	120	94	3	1	216	6	2	14	136	41	4	14	18	17	0	18	18	9	12	12	211	16	6	11	165	3	8	3	530	2	10	3	2	25	8	2	3	15	15	0	4	60
protist_Zotu379	10	0	1330	94	19	0	1	0	66	0	1	1	6	0	0	0	4	0	0	0	0	0	0	0	63	0	1	0	0	0	3	0	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	1	0	0	2	0	0	0	9	0	14	3	0	2	0	1	10	2	0	9	3	38	0	3	3	1	1	3	0	0	0	30	0	0	0	2	1	10	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu388	0	62	269	21	0	4	0	0	0	3	0	3	10	51	9	3	24	2	6	4	0	5	19	0	3	5	0	2	0	0	1	0	2	0	0	2	1	0	2	1	0	0	4	0	0	2	15	0	0	0	0	4	1	0	11	2	0	10	2	168	7	0	4	1	12	3	0	6	1	2	0	1	18	90	46	31	15	3	19	0	14	8	21	16	25	56	6	44	1	44	13	2	1	84	2	6	6	1	9	2	2	3	0	2	3	1	0
protist_Zotu464	0	0	0	0	0	0	1	1	0	0	2	2	1	2	4	0	3	0	0	0	0	0	9	46	12	1	0	6	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	6	3	0	4	0	0	0	1	5	0	0	5	0	5	1	5	0	2	0	20	0	12	2	14	1	1	6	0	0	0	0	0	0	1	0	0	0	3	0	0	22	1	50	0	123	0	54	11	0	0	39	6	0	0	0	0	2	0	0	0	0	2	0	0
protist_Zotu45	0	0	3	1	0	0	25	0	4	0	15	123	1	0	0	1	205	0	0	0	0	4	0	0	141	0	0	188	0	0	0	0	0	0	12	1	0	6	29	2	2	24	17	0	0	11	0	1	0	0	1	10	0	0	198	6	8	0	205	0	21	0	124	2	56	6	2	26	1	278	4	1	0	1	0	0	0	5	0	0	0	74	0	440	24	4087	37	591	1	4976	68	214	0	4232	120	50	0	0	0	58	0	0	0	37	0	0	18
